261	131542	103400001	105100000	q21.2	gneg
262	131542	105100001	110200000	q21.3	gpos100
263	131542	110200001	112200000	q22.1	gneg
264	131542	112200001	113800000	q22.2	gpos50
265	131542	113800001	115900000	q22.3	gneg
266	131542	115900001	122100000	q23.1	gpos100
267	131542	122100001	127900000	q23.2	gneg
268	131542	127900001	131200000	q23.3	gpos100
269	131542	131200001	136900000	q31.1	gneg
270	131542	136900001	140100000	q31.2	gpos25
271	131542	140100001	145100000	q31.3	gneg
272	131542	145100001	150400000	q32	gpos75
273	131542	150400001	153300000	q33.1	gneg
274	131542	153300001	156300000	q33.2	gpos50
275	131542	156300001	160500000	q33.3	gneg
276	131542	160500001	169000000	q34	gpos100
277	131542	169000001	173300000	q35.1	gneg
278	131542	173300001	177100000	q35.2	gpos25
279	131542	177100001	181538259	q35.3	gneg
280	131555	1	2300000	p25.3	gneg
281	131555	2300001	4200000	p25.2	gpos25
282	131555	4200001	7100000	p25.1	gneg
283	131555	7100001	10600000	p24.3	gpos50
284	131555	10600001	11600000	p24.2	gneg
285	131555	11600001	13400000	p24.1	gpos25
286	131555	13400001	15200000	p23	gneg
287	131555	15200001	25200000	p22.3	gpos75
288	131555	25200001	27100000	p22.2	gneg
289	131555	27100001	30500000	p22.1	gpos50
290	131555	30500001	32100000	p21.33	gneg
291	131555	32100001	33500000	p21.32	gpos25
292	131555	33500001	36600000	p21.31	gneg
293	131555	36600001	40500000	p21.2	gpos25
294	131555	40500001	46200000	p21.1	gneg
295	131555	46200001	51800000	p12.3	gpos100
296	131555	51800001	53000000	p12.2	gneg
297	131555	53000001	57200000	p12.1	gpos100
298	131555	57200001	58500000	p11.2	gneg
299	131555	58500001	59800000	p11.1	acen
300	131555	59800001	62600000	q11.1	acen
301	131555	62600001	62700000	q11.2	gneg
302	131555	62700001	69200000	q12	gpos100
303	131555	69200001	75200000	q13	gneg
304	131555	75200001	83200000	q14.1	gpos50
305	131555	83200001	84200000	q14.2	gneg
306	131555	84200001	87300000	q14.3	gpos50
307	131555	87300001	92500000	q15	gneg
308	131555	92500001	98900000	q16.1	gpos100
309	131555	98900001	100000000	q16.2	gneg
310	131555	100000001	105000000	q16.3	gpos100
311	131555	105000001	114200000	q21	gneg
312	131555	114200001	117900000	q22.1	gpos75
313	131555	117900001	118100000	q22.2	gneg
314	131555	118100001	125800000	q22.31	gpos100
315	131555	125800001	126800000	q22.32	gneg
316	131555	126800001	130000000	q22.33	gpos75
317	131555	130000001	130900000	q23.1	gneg
318	131555	130900001	134700000	q23.2	gpos50
319	131555	134700001	138300000	q23.3	gneg
320	131555	138300001	142200000	q24.1	gpos75
321	131555	142200001	145100000	q24.2	gneg
322	131555	145100001	148500000	q24.3	gpos75
323	131555	148500001	152100000	q25.1	gneg
324	131555	152100001	155200000	q25.2	gpos50
325	131555	155200001	160600000	q25.3	gneg
326	131555	160600001	164100000	q26	gpos50
327	131555	164100001	170805979	q27	gneg
328	131559	1	2800000	p22.3	gneg
329	131559	2800001	4500000	p22.2	gpos25
330	131559	4500001	7200000	p22.1	gneg
331	131559	7200001	13700000	p21.3	gpos100
332	131559	13700001	16500000	p21.2	gneg
333	131559	16500001	20900000	p21.1	gpos100
334	131559	20900001	25500000	p15.3	gneg
335	131559	25500001	27900000	p15.2	gpos50
336	131559	27900001	28800000	p15.1	gneg
337	131559	28800001	34900000	p14.3	gpos75
338	131559	34900001	37100000	p14.2	gneg
339	131559	37100001	43300000	p14.1	gpos75
340	131559	43300001	45400000	p13	gneg
341	131559	45400001	49000000	p12.3	gpos75
342	131559	49000001	50500000	p12.2	gneg
343	131559	50500001	53900000	p12.1	gpos75
344	131559	53900001	58100000	p11.2	gneg
345	131559	58100001	60100000	p11.1	acen
346	131559	60100001	62100000	q11.1	acen
347	131559	62100001	67500000	q11.21	gneg
348	131559	67500001	72700000	q11.22	gpos50
349	131559	72700001	77900000	q11.23	gneg
350	131559	77900001	86700000	q21.11	gpos100
351	131559	86700001	88500000	q21.12	gneg
352	131559	88500001	91500000	q21.13	gpos75
353	131559	91500001	93300000	q21.2	gneg
